country,province,postal code,city,latitude,longitude
US,NC,27330,Sanford,35.458804,-79.16415
US,NC,27331,Sanford,35.372577,-79.276577
US,NC,27332,Sanford,35.401023,-79.14419
US,NC,27340,Saxapahaw,35.948814,-79.329664
US,NC,27341,Seagrove,35.53332,-79.71018
US,NC,27342,Sedalia,36.075975,-79.63132
US,NC,27343,Semora,36.495772,-79.09331
US,NC,27344,Siler City,35.729692,-79.44984
US,NC,27349,Snow Camp,35.897155,-79.42344
US,NC,27350,Sophia,35.808395,-79.90244
US,NC,27351,Southmont,35.660548,-80.283647
US,NC,27355,Staley,35.79386,-79.55521
US,NC,27356,Star,35.414095,-79.78487
US,NC,27357,Stokesdale,36.252154,-79.97548
US,NC,27358,Summerfield,36.209976,-79.88921
US,NC,27359,Swepsonville,36.021389,-79.357399
US,NC,27360,Thomasville,35.871,-80.08603
US,NC,27361,Thomasville,35.882943,-80.275963
US,NC,27370,Trinity,35.843856,-79.9849
US,NC,27371,Troy,35.382213,-79.92418
US,NC,27373,Wallburg,35.882943,-80.275963
US,NC,27374,Welcome,35.781848,-80.203546
US,NC,27375,Wentworth,36.392135,-79.773094
US,NC,27376,West End,35.248989,-79.54383
US,NC,27377,Whitsett,36.050652,-79.59483
US,NC,27379,Yanceyville,36.387904,-79.33107
US,NC,27391,Troy,35.353048,-79.901349
US,NC,27397,Yanceyville,36.403393,-79.333836
US,NC,27401,Greensboro,36.071135,-79.77468
US,NC,27402,Greensboro,36.106711,-79.791901
US,NC,27403,Greensboro,36.064485,-79.82206
US,NC,27404,Greensboro,36.080707,-80.0244
US,NC,27405,Greensboro,36.107499,-79.75242
US,NC,27406,Greensboro,36.022863,-79.77895
US,NC,27407,Greensboro,36.025379,-79.87112
US,NC,27408,Greensboro,36.101385,-79.81425
US,NC,27409,Greensboro,36.083885,-79.94122
US,NC,27410,Greensboro,36.116854,-79.88291
US,NC,27411,Greensboro,36.080707,-80.0244
US,NC,27412,Greensboro,36.066129,-79.806735
US,NC,27413,Greensboro,36.080707,-80.0244
US,NC,27415,Greensboro,36.080707,-80.0244
US,NC,27416,Greensboro,36.080707,-80.0244
US,NC,27417,Greensboro,36.080707,-80.0244
US,NC,27419,Greensboro,36.080707,-80.0244
US,NC,27420,Greensboro,36.112987,-79.775913
US,NC,27425,Greensboro,36.080707,-80.0244
US,NC,27427,Greensboro,36.080707,-80.0244
US,NC,27429,Greensboro,36.080707,-80.0244
US,NC,27435,Greensboro,36.080707,-80.0244
US,NC,27438,Greensboro,36.080707,-80.0244
US,NC,27455,Greensboro,36.156707,-79.80644
US,NC,27480,Greensboro,36.080707,-80.0244
US,NC,27495,Greensboro,36.080707,-80.0244
US,NC,27498,Greensboro,36.080707,-80.0244
US,NC,27499,Greensboro,36.080707,-80.0244
US,NC,27501,Angier,35.494384,-78.71
US,NC,27502,Apex,35.73663,-78.86462
US,NC,27503,Bahama,36.158344,-78.87419
US,NC,27504,Benson,35.390431,-78.53155
US,NC,27505,Broadway,35.42638,-79.03409
US,NC,27506,Buies Creek,35.406513,-78.73848
US,NC,27507,Bullock,36.525791,-78.57014
US,NC,27508,Bunn,35.954331,-78.25342
US,NC,27509,Butner,36.138298,-78.75882
US,NC,27510,Carrboro,35.912489,-79.08144
US,NC,27511,Cary,35.755651,-78.77508
US,NC,27512,Cary,35.808387,-78.839488
US,NC,27513,Cary,35.797882,-78.79702
US,NC,27514,Chapel Hill,35.915083,-79.02939
US,NC,27515,Chapel Hill,36.05251,-79.107692
US,NC,27516,Chapel Hill,35.912786,-79.10931
US,NC,27517,Chapel Hill,35.892359,-79.020849
US,NC,27518,Cary,35.797692,-78.625265
US,NC,27519,Cary,35.76812,-78.829548
US,NC,27520,Clayton,35.635275,-78.4489
US,NC,27521,Coats,35.408375,-78.66964
US,NC,27522,Creedmoor,36.111937,-78.69122
US,NC,27523,Eagle Rock,35.797692,-78.625265
US,NC,27524,Four Oaks,35.4152,-78.42116
US,NC,27525,Franklinton,36.104866,-78.45893
US,NC,27526,Fuquay Varina,35.575302,-78.80234
US,NC,27529,Garner,35.679194,-78.60246
US,NC,27530,Goldsboro,35.384344,-78.00893
US,NC,27531,Goldsboro,35.463121,-77.995728
US,NC,27532,Goldsboro,35.372045,-78.052422
US,NC,27533,Goldsboro,35.372045,-78.052422
US,NC,27534,Goldsboro,35.377069,-77.92463
US,NC,27536,Henderson,36.340681,-78.39425
US,NC,27537,Henderson,36.33705,-78.387374
US,NC,27539,Apex,35.681429,-78.782556
US,NC,27540,Holly Springs,35.643545,-78.83486
US,NC,27541,Hurdle Mills,36.264894,-79.08338
US,NC,27542,Kenly,35.606392,-78.13755
US,NC,27543,Kipling,35.429849,-78.882395
US,NC,27544,Kittrell,36.215193,-78.43861
US,NC,27545,Knightdale,35.790516,-78.48345
US,NC,27546,Lillington,35.396654,-78.83852
US,NC,27549,Louisburg,36.062239,-78.24953
US,NC,27551,Macon,36.474898,-78.04505
US,NC,27552,Mamers,35.413579,-78.979964
US,NC,27553,Manson,36.484233,-78.30615
US,NC,27555,Micro,35.562142,-78.20349
US,NC,27556,Middleburg,36.413473,-78.327491
US,NC,27557,Middlesex,35.777862,-78.19889
US,NC,27559,Moncure,35.631434,-79.0894
US,NC,27560,Morrisville,35.846363,-78.83866
US,NC,27561,Raleigh,35.898538,-78.738904
US,NC,27562,New Hill,35.633286,-78.97271
US,NC,27563,Norlina,36.450603,-78.21676
US,NC,27564,Creedmoor,36.101529,-78.713346
US,NC,27565,Oxford,36.340501,-78.61595
US,NC,27568,Pine Level,35.511864,-78.24273
US,NC,27569,Princeton,35.458912,-78.1638
US,NC,27570,Ridgeway,36.441215,-78.24044
US,NC,27571,Rolesville,35.921662,-78.45805
US,NC,27572,Rougemont,36.238956,-78.88293
US,NC,27573,Roxboro,36.414739,-78.97375
US,NC,27574,Roxboro,36.416628,-78.970224
US,NC,27576,Selma,35.557966,-78.26479
US,NC,27577,Smithfield,35.506459,-78.34446
US,NC,27581,Stem,36.195036,-78.72657
US,NC,27582,Stovall,36.454831,-78.5702
US,NC,27583,Timberlake,36.291896,-78.93552
US,NC,27584,Townsville,36.528939,-78.44504
US,NC,27586,Vaughan,36.37367,-78.110931
US,NC,27587,Wake Forest,35.97154,-78.52241
US,NC,27588,Wake Forest,35.973108,-78.450754
US,NC,27589,Warrenton,36.378439,-78.13903
US,NC,27591,Wendell,35.781595,-78.37287
US,NC,27592,Willow Spring,35.554891,-78.67038
US,NC,27593,Wilsons Mills,35.590731,-78.360723
US,NC,27594,Wise,36.37367,-78.110931
US,NC,27596,Youngsville,36.000487,-78.44921
US,NC,27597,Zebulon,35.848039,-78.30135
US,NC,27599,Chapel Hill,36.05251,-79.107692
US,NC,27601,Raleigh,35.774451,-78.63274
US,NC,27602,Raleigh,35.758667,-78.671089
US,NC,27603,Raleigh,35.716105,-78.65734
US,NC,27604,Raleigh,35.814572,-78.58348
US,NC,27605,Raleigh,35.788284,-78.65316
US,NC,27606,Raleigh,35.758268,-78.71783
US,NC,27607,Raleigh,35.807458,-78.70086
US,NC,27608,Raleigh,35.808451,-78.64667
US,NC,27609,Raleigh,35.844753,-78.63263
US,NC,27610,Raleigh,35.767829,-78.5861
US,NC,27611,Raleigh,35.797692,-78.625265
US,NC,27612,Raleigh,35.847788,-78.70161
US,NC,27613,Raleigh,35.899208,-78.71161
US,NC,27614,Raleigh,35.939255,-78.60317
US,NC,27615,Raleigh,35.891726,-78.63203
US,NC,27616,Raleigh,35.865441,-78.54929
US,NC,27617,Raleigh,35.906016,-78.743197
US,NC,27619,Raleigh,35.851463,-78.63141
US,NC,27620,Raleigh,35.797692,-78.625265
US,NC,27621,Raleigh,35.797692,-78.625265
US,NC,27622,Raleigh,35.797692,-78.625265
US,NC,27623,Raleigh,35.797692,-78.625265
US,NC,27624,Raleigh,35.797692,-78.625265
US,NC,27625,Raleigh,35.797692,-78.625265
US,NC,27626,Raleigh,35.797692,-78.625265
US,NC,27627,Raleigh,35.797692,-78.625265
US,NC,27628,Raleigh,35.797692,-78.625265
US,NC,27629,Raleigh,35.817497,-78.552388
US,NC,27630,Thomasville,35.875344,-80.081269
US,NC,27634,Raleigh,35.797692,-78.625265
US,NC,27635,Raleigh,35.797692,-78.625265
US,NC,27636,Raleigh,35.797692,-78.625265
US,NC,27640,Raleigh,35.797692,-78.625265
US,NC,27650,Raleigh,35.797692,-78.625265
US,NC,27656,Raleigh,35.797692,-78.625265
US,NC,27658,Raleigh,35.797692,-78.625265
US,NC,27661,Raleigh,35.797692,-78.625265
US,NC,27668,Raleigh,35.797692,-78.625265
US,NC,27675,Raleigh,35.797692,-78.625265
US,NC,27676,Raleigh,35.797692,-78.625265
US,NC,27690,Raleigh,35.797692,-78.625265
US,NC,27695,Raleigh,35.797692,-78.625265
US,NC,27697,Raleigh,35.88224,-78.413371
US,NC,27698,Raleigh,35.797692,-78.625265
US,NC,27699,Raleigh,35.797692,-78.625265
US,NC,27701,Durham,35.997193,-78.89731
US,NC,27702,Durham,36.051155,-78.857651
US,NC,27703,Durham,35.966431,-78.83969
US,NC,27704,Durham,36.034561,-78.86892
US,NC,27705,Durham,36.015992,-78.95911
US,NC,27706,Durham,35.993143,-78.93735
US,NC,27707,Durham,35.963994,-78.93602
US,NC,27708,Durham,36.028685,-78.92398
US,NC,27709,Durham,36.051155,-78.857651
US,NC,27710,Durham,36.051155,-78.857651
US,NC,27711,Durham,36.051155,-78.857651
US,NC,27712,Durham,36.087738,-78.92313
US,NC,27713,Durham,35.905765,-78.92113
US,NC,27715,Durham,36.051155,-78.857651
US,NC,27717,Durham,36.051155,-78.857651
US,NC,27722,Durham,36.051155,-78.857651
US,NC,27801,Rocky Mount,35.935125,-77.77076
US,NC,27802,Rocky Mount,35.935563,-77.78077
US,NC,27803,Rocky Mount,35.924465,-77.83689
US,NC,27804,Rocky Mount,35.973773,-77.82694
US,NC,27805,Aulander,36.223682,-77.10397
US,NC,27806,Aurora,35.308035,-76.79019
US,NC,27807,Bailey,35.797988,-78.10641
US,NC,27808,Bath,35.47031,-76.77855
US,NC,27809,Battleboro,36.032405,-77.78636
US,NC,27810,Belhaven,35.545041,-76.60012
US,NC,27811,Bellarthur,35.584685,-77.513357
US,NC,27812,Bethel,35.799764,-77.37765
US,NC,27813,Black Creek,35.633996,-77.93311
US,NC,27814,Blounts Creek,35.384013,-76.93188
US,NC,27816,Castalia,36.085542,-78.07321
US,NC,27817,Chocowinity,35.487026,-77.07986
US,NC,27818,Como,36.507288,-77.01668
US,NC,27819,Conetoe,35.818414,-77.45335
US,NC,27820,Conway,36.416472,-77.23117
US,NC,27821,Edward,35.321447,-76.87437
US,NC,27822,Elm City,35.809514,-77.8601
US,NC,27823,Enfield,36.190589,-77.71859
US,NC,27824,Engelhard,35.514202,-76.00736
US,NC,27825,Everetts,35.866711,-77.084958
US,NC,27826,Fairfield,35.575982,-76.20409
US,NC,27827,Falkland,35.69872,-77.5108
US,NC,27828,Farmville,35.598204,-77.59066
US,NC,27829,Fountain,35.686549,-77.64461
US,NC,27830,Fremont,35.552162,-77.9727
US,NC,27831,Garysburg,36.458825,-77.57834
US,NC,27832,Gaston,36.502541,-77.68887
US,NC,27833,Greenville,35.580444,-77.392609
US,NC,27834,Greenville,35.626653,-77.37896
US,NC,27835,Greenville,35.588523,-77.353092
US,NC,27836,Greenville,35.580444,-77.392609
US,NC,27837,Grimesland,35.531965,-77.20349
US,NC,27838,Gumberry,36.356129,-77.483072
US,NC,27839,Halifax,36.310967,-77.57821
US,NC,27840,Hamilton,35.948738,-77.2083
US,NC,27841,Hassell,35.908558,-77.27835
US,NC,27842,Henrico,36.531252,-77.86277
US,NC,27843,Hobgood,35.999591,-77.40241
US,NC,27844,Hollister,36.255897,-77.93998
US,NC,27845,Jackson,36.366571,-77.44254
US,NC,27846,Jamesville,35.759335,-76.89865
US,NC,27847,Kelford,36.184037,-77.21536
US,NC,27849,Lewiston Woodville,36.083011,-77.19032
US,NC,27850,Littleton,36.451785,-77.90383
US,NC,27851,Lucama,35.640324,-78.02336
US,NC,27852,Macclesfield,35.746654,-77.64342
US,NC,27853,Margarettsville,36.518839,-77.30888
US,NC,27854,Milwaukee,36.363144,-77.386748
US,NC,27855,Murfreesboro,36.432993,-77.10287
US,NC,27856,Nashville,35.993357,-77.96738
US,NC,27857,Oak City,35.948539,-77.27013
US,NC,27858,Greenville,35.579216,-77.33836
US,NC,27859,Palmyra,36.064879,-77.364499
US,NC,27860,Pantego,35.624117,-76.67274
US,NC,27861,Parmele,35.819037,-77.314288
US,NC,27862,Pendleton,36.490929,-77.1981
US,NC,27863,Pikeville,35.491814,-77.98298
US,NC,27864,Pinetops,35.795738,-77.64106
US,NC,27865,Pinetown,35.588518,-76.83431
US,NC,27866,Pleasant Hill,36.52177,-77.51319
US,NC,27867,Potecasi,36.356129,-77.483072
US,NC,27868,Red Oak,36.054832,-77.911635
US,NC,27869,Rich Square,36.281144,-77.28809
US,NC,27870,Roanoke Rapids,36.448592,-77.67144
US,NC,27871,Robersonville,35.821436,-77.26186
US,NC,27872,Roxobel,36.203511,-77.24791
US,NC,27873,Saratoga,35.65363,-77.77649
US,NC,27874,Scotland Neck,36.128851,-77.41983
US,NC,27875,Scranton,35.481914,-76.44693
US,NC,27876,Seaboard,36.487125,-77.43618
US,NC,27877,Severn,36.515084,-77.18438
US,NC,27878,Sharpsburg,35.867224,-77.83054
US,NC,27879,Simpson,35.567478,-77.280169
US,NC,27880,Sims,35.748755,-78.06759
US,NC,27881,Speed,35.915927,-77.585471
US,NC,27882,Spring Hope,35.94178,-78.11872
US,NC,27883,Stantonsburg,35.598504,-77.81173
US,NC,27884,Stokes,35.700448,-77.27014
US,NC,27885,Swanquarter,35.452071,-76.27892
US,NC,27886,Tarboro,35.905299,-77.54056
US,NC,27887,Tillery,36.235198,-77.502602
US,NC,27888,Walstonburg,35.593689,-77.70192
US,NC,27889,Washington,35.560439,-77.03459
US,NC,27890,Weldon,36.421387,-77.60825
US,NC,27891,Whitakers,36.10607,-77.73
US,NC,27892,Williamston,35.824061,-77.08093
US,NC,27893,Wilson,35.715315,-77.91989
US,NC,27894,Wilson,35.715778,-77.904283
US,NC,27895,Wilson,35.719923,-77.926691
US,NC,27896,Wilson,35.768693,-77.95167
US,NC,27897,Woodland,36.332552,-77.20441
US,NC,27906,Elizabeth City,36.285388,-76.213284
US,NC,27907,Elizabeth City,36.285026,-76.255312
US,NC,27909,Elizabeth City,36.293192,-76.23692
US,NC,27910,Ahoskie,36.293352,-76.98612
US,NC,27915,Avon,35.354252,-75.50417
US,NC,27916,Aydlett,36.314447,-75.89888
US,NC,27917,Barco,36.388493,-75.98097
US,NC,27919,Belvidere,36.319777,-76.49654
US,NC,27920,Buxton,35.263128,-75.55787
US,NC,27921,Camden,36.344333,-76.16595
US,NC,27922,Cofield,36.339548,-76.88086
US,NC,27923,Coinjock,36.381161,-75.94115
US,NC,27924,Colerain,36.192231,-76.83458
US,NC,27925,Columbia,35.883885,-76.22037
US,NC,27926,Corapeake,36.519826,-76.61637
US,NC,27927,Corolla,36.435092,-75.84497
US,NC,27928,Creswell,35.849234,-76.4067
US,NC,27929,Currituck,36.433902,-75.97921
US,NC,27930,Durants Neck,36.198539,-76.373908
US,NC,27932,Edenton,36.093252,-76.62077
US,NC,27935,Eure,36.440867,-76.86007
US,NC,27936,Frisco,35.24554,-75.618
US,NC,27937,Gates,36.501152,-76.78039
US,NC,27938,Gatesville,36.410008,-76.75097
US,NC,27939,Grandy,36.239666,-75.87361
US,NC,27941,Harbinger,36.099065,-75.81974
US,NC,27942,Harrellsville,36.289302,-76.76737
US,NC,27943,Hatteras,35.218342,-75.68792
US,NC,27944,Hertford,36.157292,-76.4275
US,NC,27946,Hobbsville,36.362745,-76.60188
US,NC,27947,Jarvisburg,36.189366,-75.86047
US,NC,27948,Kill Devil Hills,36.022242,-75.67686
US,NC,27949,Kitty Hawk,36.115899,-75.72772
US,NC,27950,Knotts Island,36.513626,-75.9518
US,NC,27953,Manns Harbor,35.795867,-75.85014
US,NC,27954,Manteo,35.913938,-75.67961
US,NC,27956,Maple,36.419422,-76.03362
US,NC,27957,Merry Hill,36.067244,-76.76046
US,NC,27958,Moyock,36.497406,-76.13715
US,NC,27959,Nags Head,35.923805,-75.61144
US,NC,27960,Ocracoke,35.113265,-75.97255
US,NC,27962,Plymouth,35.842107,-76.73206
US,NC,27964,Point Harbor,36.093211,-75.80319
US,NC,27965,Poplar Branch,36.273428,-75.87867
US,NC,27966,Powells Point,36.13655,-75.82653
US,NC,27967,Powellsville,36.234231,-76.94686
US,NC,27968,Rodanthe,35.661979,-75.47741
US,NC,27969,Roduco,36.424152,-76.702125
US,NC,27970,Roper,35.892486,-76.57584
US,NC,27972,Salvo,35.538351,-75.47473
US,NC,27973,Shawboro,36.384779,-76.08293
US,NC,27974,Shiloh,36.233836,-76.03822
US,NC,27976,South Mills,36.466396,-76.29809
US,NC,27978,Stumpy Point,35.698493,-75.772775
US,NC,27979,Sunbury,36.440509,-76.60411
US,NC,27980,Tyner,36.256548,-76.62627
US,NC,27981,Wanchese,35.845046,-75.63954
US,NC,27982,Waves,35.56179,-75.47152
US,NC,27983,Windsor,36.015391,-76.9349
US,NC,27985,Winfall,36.217959,-76.46994
US,NC,27986,Winton,36.386605,-76.92641
US,NC,28001,Albemarle,35.351477,-80.19879
US,NC,28002,Albemarle,35.264179,-80.108188
US,NC,28003,Marshville,34.995653,-80.355204
US,NC,28006,Alexis,35.403268,-81.09974
US,NC,28007,Ansonville,35.104652,-80.10965
US,NC,28009,Badin,35.40846,-80.11171
US,NC,28010,Barium Springs,35.719228,-80.89909
US,NC,28012,Belmont,35.2406,-81.04028
US,NC,28016,Bessemer City,35.292581,-81.28723
US,NC,28017,Boiling Springs,35.254223,-81.65456
US,NC,28018,Bostic,35.441168,-81.7995
US,NC,28019,Caroleen,35.279371,-81.79475
US,NC,28020,Casar,35.518637,-81.62728
US,NC,28021,Cherryville,35.383935,-81.39368
US,NC,28023,China Grove,35.567189,-80.59116
US,NC,28024,Cliffside,35.241615,-81.775456
US,NC,28025,Concord,35.400407,-80.56574
US,NC,28026,Concord,35.346285,-80.541088
US,NC,28027,Concord,35.405636,-80.63823
US,NC,28031,Cornelius,35.477583,-80.8924
US,NC,28032,Cramerton,35.239702,-81.07753
US,NC,28033,Crouse,35.416189,-81.31911
US,NC,28034,Dallas,35.333668,-81.18303
US,NC,28036,Davidson,35.490772,-80.82576
US,NC,28037,Denver,35.501448,-81.00412
US,NC,28038,Earl,35.198687,-81.54162
US,NC,28039,East Spencer,35.677889,-80.44593
US,NC,28040,Ellenboro,35.346886,-81.75621
US,NC,28041,Faith,35.58167,-80.45806
US,NC,28042,Fallston,35.373884,-81.543706
US,NC,28043,Forest City,35.317602,-81.86722
US,NC,28051,Gastonia,35.284018,-81.189693
US,NC,28052,Gastonia,35.248787,-81.2142
US,NC,28053,Gastonia,35.275073,-81.213369
US,NC,28054,Gastonia,35.263287,-81.15312
US,NC,28055,Gastonia,35.284018,-81.189693
US,NC,28056,Gastonia,35.229565,-81.12847
US,NC,28070,Huntersville,35.462187,-80.898668
US,NC,28071,Gold Hill,35.513974,-80.32779
US,NC,28072,Granite Quarry,35.614966,-80.44198
US,NC,28073,Grover,35.189591,-81.47928
US,NC,28074,Harris,35.224743,-81.885081
US,NC,28075,Harrisburg,35.335294,-80.6633
US,NC,28076,Henrietta,35.256252,-81.77804
US,NC,28077,High Shoals,35.404772,-81.20268
US,NC,28078,Huntersville,35.409544,-80.86362
US,NC,28079,Indian Trail,35.105208,-80.62098
US,NC,28080,Iron Station,35.454565,-81.12368
US,NC,28081,Kannapolis,35.499521,-80.64447
US,NC,28082,Kannapolis,35.346285,-80.541088
US,NC,28083,Kannapolis,35.492989,-80.60293
US,NC,28086,Kings Mountain,35.241188,-81.3614
US,NC,28088,Landis,35.543639,-80.61167
US,NC,28089,Lattimore,35.318573,-81.66601
US,NC,28090,Lawndale,35.450548,-81.56223
US,NC,28091,Lilesville,34.970129,-79.93705
US,NC,28092,Lincolnton,35.473447,-81.24094
US,NC,28093,Lincolnton,35.484822,-81.239543
US,NC,28097,Locust,35.267185,-80.4268
US,NC,28098,Lowell,35.267234,-81.09942
US,NC,28101,McAdenville,35.256379,-81.07978
US,NC,28102,McFarlan,34.819916,-79.97188
US,NC,28103,Marshville,34.99545,-80.35635
US,NC,28104,Matthews,35.067285,-80.68424
US,NC,28105,Matthews,35.116851,-80.7164
US,NC,28106,Matthews,35.26002,-80.804151
US,NC,28107,Midland,35.247181,-80.52363
US,NC,28108,Mineral Springs,34.916253,-80.640383
US,NC,28109,Misenheimer,35.485703,-80.28811
US,NC,28110,Monroe,35.031947,-80.56002
US,NC,28111,Monroe,35.011204,-80.558743
US,NC,28112,Monroe,34.936388,-80.5382
US,NC,28114,Mooresboro,35.243585,-81.75656
US,NC,28115,Mooresville,35.584157,-80.80258
US,NC,28117,Mooresville,35.571827,-80.89228
US,NC,28119,Morven,34.858713,-80.02232
US,NC,28120,Mount Holly,35.311862,-81.02441
US,NC,28123,Mount Mourne,35.529792,-80.947028
US,NC,28124,Mount Pleasant,35.407499,-80.41228
US,NC,28125,Mount Ulla,35.664696,-80.71056
US,NC,28126,Newell,35.276794,-80.716495
US,NC,28127,New London,35.463024,-80.1649
US,NC,28128,Norwood,35.228831,-80.15214
US,NC,28129,Oakboro,35.232542,-80.33123
US,NC,28130,Paw Creek,35.26002,-80.804151
US,NC,28133,Peachland,34.969886,-80.27001
US,NC,28134,Pineville,35.086017,-80.89034
US,NC,28135,Polkton,35.043566,-80.21272
US,NC,28136,Polkville,35.396126,-81.630272
US,NC,28137,Richfield,35.49326,-80.25524
US,NC,28138,Rockwell,35.536561,-80.42959
US,NC,28139,Rutherfordton,35.361333,-81.98377
US,NC,28144,Salisbury,35.679639,-80.46645
US,NC,28145,Salisbury,35.682683,-80.477116
US,NC,28146,Salisbury,35.614422,-80.43115
US,NC,28147,Salisbury,35.665362,-80.54673
US,NC,28150,Shelby,35.315118,-81.55584
US,NC,28151,Shelby,35.233125,-81.574711
US,NC,28152,Shelby,35.258879,-81.57867
US,NC,28159,Spencer,35.693339,-80.4342
US,NC,28160,Spindale,35.360536,-81.92506
US,NC,28163,Stanfield,35.245048,-80.4163
US,NC,28164,Stanley,35.377576,-81.07238
US,NC,28166,Troutman,35.687365,-80.88715
US,NC,28167,Union Mills,35.48902,-81.95039
US,NC,28168,Vale,35.545918,-81.42942
US,NC,28169,Waco,35.362026,-81.42911
US,NC,28170,Wadesboro,34.985423,-80.08543
US,NC,28173,Waxhaw,34.929433,-80.73061
US,NC,28174,Wingate,34.981605,-80.44305
US,NC,28201,Charlotte,35.26002,-80.804151
US,NC,28202,Charlotte,35.227192,-80.84419
US,NC,28203,Charlotte,35.208992,-80.85539
US,NC,28204,Charlotte,35.214693,-80.82665
US,NC,28205,Charlotte,35.222406,-80.79221
US,NC,28206,Charlotte,35.248292,-80.82748
US,NC,28207,Charlotte,35.197643,-80.82752
US,NC,28208,Charlotte,35.235791,-80.89295
US,NC,28209,Charlotte,35.178543,-80.85375
US,NC,28210,Charlotte,35.13451,-80.85632
US,NC,28211,Charlotte,35.170094,-80.79857
US,NC,28212,Charlotte,35.189544,-80.74742
US,NC,28213,Charlotte,35.280464,-80.75678
US,NC,28214,Charlotte,35.276639,-80.96111
US,NC,28215,Charlotte,35.244468,-80.72164
US,NC,28216,Charlotte,35.286967,-80.87903
US,NC,28217,Charlotte,35.172319,-80.89731
US,NC,28218,Charlotte,35.26002,-80.804151
US,NC,28219,Charlotte,35.26002,-80.804151
US,NC,28220,Charlotte,35.26002,-80.804151
US,NC,28221,Charlotte,35.26002,-80.804151
US,NC,28222,Charlotte,35.26002,-80.804151
US,NC,28223,Charlotte,35.305552,-80.73303
US,NC,28224,Charlotte,35.26002,-80.804151
US,NC,28225,Charlotte,35.26002,-80.804151
US,NC,28226,Charlotte,35.107804,-80.82139
US,NC,28227,Charlotte,35.192919,-80.66822
US,NC,28228,Charlotte,35.26002,-80.804151
US,NC,28229,Charlotte,35.26002,-80.804151
US,NC,28230,Charlotte,35.26002,-80.804151
US,NC,28231,Charlotte,35.26002,-80.804151
US,NC,28232,Charlotte,35.26002,-80.804151
US,NC,28233,Charlotte,35.489411,-80.825368
US,NC,28234,Charlotte,35.26002,-80.804151
US,NC,28235,Charlotte,35.26002,-80.804151
US,NC,28236,Charlotte,35.26002,-80.804151
US,NC,28237,Charlotte,35.26002,-80.804151
US,NC,28240,Charlotte,35.26002,-80.804151
US,NC,28241,Charlotte,35.26002,-80.804151
US,NC,28242,Charlotte,35.26002,-80.804151
US,NC,28243,Charlotte,35.26002,-80.804151
US,NC,28244,Charlotte,35.26002,-80.804151
US,NC,28246,Charlotte,35.227542,-80.842543
US,NC,28247,Charlotte,35.065595,-80.851149
US,NC,28250,Charlotte,35.26002,-80.804151
US,NC,28253,Charlotte,35.26002,-80.804151
US,NC,28254,Charlotte,35.26002,-80.804151
US,NC,28255,Charlotte,35.26002,-80.804151
US,NC,28256,Charlotte,35.26002,-80.804151
US,NC,28258,Charlotte,35.26002,-80.804151
US,NC,28260,Charlotte,35.26002,-80.804151
US,NC,28261,Charlotte,35.26002,-80.804151
US,NC,28262,Charlotte,35.321279,-80.7405
US,NC,28265,Charlotte,35.26002,-80.804151
US,NC,28266,Charlotte,35.284459,-80.858155
US,NC,28269,Charlotte,35.329235,-80.80486
US,NC,28270,Charlotte,35.113906,-80.7613
US,NC,28272,Charlotte,35.26002,-80.804151
US,NC,28273,Charlotte,35.124032,-80.93954
US,NC,28274,Charlotte,35.187943,-80.831693
US,NC,28275,Charlotte,35.26002,-80.804151
US,NC,28277,Charlotte,35.054546,-80.81792
US,NC,28278,Charlotte,35.119012,-81.02213
US,NC,28280,Charlotte,35.26002,-80.804151
US,NC,28281,Charlotte,35.26002,-80.804151
US,NC,28282,Charlotte,35.224242,-80.844743
US,NC,28283,Charlotte,35.26002,-80.804151
US,NC,28284,Charlotte,35.26002,-80.804151
US,NC,28285,Charlotte,35.26002,-80.804151
US,NC,28286,Charlotte,35.26002,-80.804151
US,NC,28287,Charlotte,35.26002,-80.804151
US,NC,28288,Charlotte,35.26002,-80.804151
US,NC,28289,Charlotte,35.26002,-80.804151
US,NC,28290,Charlotte,35.26002,-80.804151
US,NC,28296,Charlotte,35.225242,-80.845843
US,NC,28297,Charlotte,35.26002,-80.804151
US,NC,28299,Charlotte,35.26002,-80.804151
US,NC,28301,Fayetteville,35.042389,-78.84124
US,NC,28302,Fayetteville,35.034307,-78.908828
US,NC,28303,Fayetteville,35.084163,-78.953
US,NC,28304,Fayetteville,35.02844,-78.97037
US,NC,28305,Fayetteville,35.056963,-78.90369
US,NC,28306,Fayetteville,35.003712,-78.92179
US,NC,28307,Fort Bragg,35.142321,-79.01225
US,NC,28308,Pope A F B,35.173377,-79.013799
US,NC,28309,Fayetteville,35.039726,-78.842868
US,NC,28310,Fort Bragg,35.050612,-78.80384
US,NC,28311,Fayetteville,35.134301,-78.89411
US,NC,28314,Fayetteville,35.060087,-79.00848
US,NC,28315,Aberdeen,35.12416,-79.4415
US,NC,28318,Autryville,35.020272,-78.614
US,NC,28319,Barnesville,34.595364,-79.197058
US,NC,28320,Bladenboro,34.552642,-78.78102
US,NC,28323,Bunnlevel,35.316332,-78.82527
US,NC,28325,Calypso,35.152512,-78.10474
US,NC,28326,Cameron,35.278125,-79.15153
US,NC,28327,Carthage,35.319639,-79.40248
US,NC,28328,Clinton,35.000056,-78.33424
US,NC,28329,Clinton,34.994005,-78.277669
US,NC,28330,Cordova,34.913233,-79.82302
US,NC,28331,Cumberland,35.150896,-78.915788
